Cod_setor;Situacao_setor;V001;V002;V003
354850005000580;1;101;0;0
354850005000581;1;102;0;0
354850005000582;1;125;0;0
354850005000583;1;109;0;0
354850005000584;1;60;0;0
354850005000585;1;175;0;0
354850005000586;1;254;0;0
354850005000587;1;109;0;0
354850005000588;1;308;1;0
354850005000589;1;218;0;0
354850005000590;1;310;0;0
354850005000591;1;73;0;0
354850005000592;1;37;0;0
354850005000593;1;112;0;0
354850005000594;1;164;0;1
354850005000595;1;172;0;0
354850005000596;1;131;0;0
354850005000597;1;110;0;0
354850005000598;1;119;0;1
354850005000599;1;128;0;0
354850005000600;1;105;0;0
354850005000601;1;48;0;0
354850005000602;1;186;0;0
354850005000603;1;151;1;0
354850005000606;1;139;0;0
354850005000607;1;157;1;0
354850005000608;1;0;0;0
354850005000609;1;0;0;0
354850005000610;1;153;0;0
354850005000611;1;103;0;0
354850005000612;1;50;0;0
354850005000613;1;393;0;0
354850005000614;1;29;0;0
354850005000615;1;146;0;0
354850005000616;1;15;0;0
354850005000617;1;22;0;0
354850005000618;1;19;0;0
354850005000619;1;20;0;1
354850005000620;1;17;0;0
354850005000621;1;6;0;0
354850005000622;1;21;0;0
354850005000623;1;18;0;0
354850005000624;1;25;0;0
354850005000625;1;61;0;0
354850005000626;1;48;0;0
354850005000627;1;29;0;0
354850005000628;1;29;0;0
354850005000629;1;31;0;0
354850005000630;1;44;0;0
354850005000631;1;19;0;0
354850005000632;1;21;0;0
354850005000633;1;26;0;0
354850005000634;1;25;0;0
354850005000636;1;31;0;0
354850005000637;1;24;0;0
354850005000638;1;72;1;1
354850005000639;1;125;0;0
354850005000640;1;59;0;0
354850005000641;1;43;0;0
354850005000642;1;46;0;0
354850005000643;8;7;0;0
354850005000644;5;22;0;0
354850005000645;3;125;0;0
354850005000646;3;211;0;0
354850005000647;3;167;0;0
354850005000648;8;32;0;0
354850005000650;1;78;0;0
354850005000651;1;46;0;0
354850005000652;1;31;0;0
354850005000653;1;79;0;0
354850005000654;1;208;1;0
354850005000655;1;127;0;0
354850005000656;1;143;0;0
354850005000657;1;93;0;0
354850005000658;1;87;0;0
354850005000659;3;18;1;0
354850005000660;3;1;X;X
354850005000661;3;6;0;0
354850005000663;3;0;0;0
354850005000664;3;5;0;0
354850005000665;3;7;0;0
354850005000666;1;199;0;0
354850005000667;1;110;0;0
354850005000668;1;17;0;0
354860905000001;1;58;0;0
354860905000002;1;29;0;0
354860905000003;1;85;0;0
354860905000004;1;115;0;0
354860905000005;1;97;0;0
354860905000006;1;134;0;2
354860905000007;1;162;0;0
354860905000008;8;134;0;0
354860905000009;5;55;0;0
354860905000010;8;112;0;0
354860905000011;8;42;0;0
354860905000012;8;49;0;0
354860905000013;8;141;0;0
354860905000014;8;76;0;0
354860905000015;8;112;0;0
354860905000016;8;107;0;0
354870805000001;1;34;0;0
354870805000002;1;42;0;0
354870805000003;1;18;0;0
354870805000004;1;48;1;0
354870805000005;1;46;0;0
354870805000006;1;16;0;0
354870805000007;1;47;0;0
354870805000008;1;38;0;0
354870805000009;1;55;0;0
354870805000010;1;24;0;0
354870805000011;1;34;0;0
354870805000012;1;35;0;0
354870805000013;1;46;0;0
354870805000014;1;44;0;0
354870805000015;1;42;0;0
354870805000016;1;58;0;0
354870805000017;1;33;0;0
354870805000018;1;30;0;0
354870805000019;1;90;0;0
354870805000020;1;18;1;0
354870805000021;1;56;0;0
354870805000022;1;52;0;0
354870805000023;1;65;0;0
354870805000024;1;119;0;0
354870805000025;1;68;0;0
354870805000026;1;170;0;0
354870805000027;1;88;0;0
354870805000028;1;112;0;0
354870805000029;1;80;1;1
354870805000030;1;13;0;0
354870805000031;1;117;0;0
354870805000032;1;128;0;0
354870805000033;1;142;0;1
354870805000034;1;50;0;0
354870805000035;1;57;0;0
354870805000036;1;16;0;1
354870805000037;1;23;0;0
354870805000038;1;84;0;0
354870805000039;1;73;0;0
354870805000041;1;31;2;0
354870805000042;1;82;0;0
354870805000043;1;59;0;0
354870805000044;1;49;0;0
354870805000045;1;65;0;0
354870805000046;1;76;0;0
354870805000047;1;54;0;0
354870805000048;1;49;0;0
354870805000049;1;47;0;0
354870805000050;1;62;0;0
354870805000051;1;122;0;0
354870805000052;1;80;0;0
354870805000053;1;65;0;0
354870805000054;1;68;0;0
354870805000055;1;21;0;0
354870805000056;1;22;0;0
354870805000057;1;34;0;0
354870805000058;1;34;0;0
354870805000059;1;53;0;0
354870805000060;1;50;0;0
354870805000061;1;79;0;0
354870805000062;1;88;0;0
354870805000063;1;57;0;0
354870805000064;1;41;0;0
354870805000065;1;45;0;0
354870805000066;1;51;0;0
354870805000067;1;63;0;0
354870805000068;1;78;0;0
354870805000069;1;114;0;2
354870805000070;1;166;0;0
354870805000071;1;123;0;0
354870805000072;1;229;0;1
354870805000073;1;105;0;0
354870805000074;1;73;0;1
354870805000075;1;39;0;0
354870805000076;1;45;0;0
354870805000077;1;45;0;0
354870805000078;1;16;0;0
354870805000079;1;25;0;0
354870805000080;1;18;0;1
354870805000081;1;50;0;0
354870805000082;1;43;0;0
354870805000083;1;36;0;0
354870805000084;1;74;0;0
354870805000085;1;48;0;0
354870805000086;1;62;0;0
354870805000087;1;70;0;0
354870805000088;1;52;0;0
354870805000089;1;61;0;0
354870805000090;1;89;0;0
354870805000091;1;63;0;0
354870805000092;1;31;0;0
354870805000093;1;36;0;0
354870805000094;1;71;0;0
354870805000095;1;45;0;0
354870805000096;1;35;0;0
354870805000097;1;69;0;0
354870805000098;1;113;1;0
354870805000099;1;82;0;0
354870805000100;1;62;0;0
354870805000101;1;57;0;0
354870805000102;1;69;0;0
354870805000103;1;77;0;0
354870805000104;1;51;0;0
354870805000105;1;158;0;0
354870805000106;1;111;0;0
354870805000107;1;98;0;0
354870805000108;1;92;0;0
354870805000109;1;110;0;0
354870805000110;1;90;0;0
354870805000111;1;70;0;0
354870805000112;1;90;0;0
354870805000113;1;91;0;0
354870805000114;1;77;0;0
354870805000115;1;90;0;0
354870805000116;1;56;0;0
354870805000117;1;180;0;0
354870805000118;1;82;0;0
354870805000119;1;64;0;0
354870805000120;1;136;0;0
354870805000121;1;133;0;0
354870805000122;1;101;0;0
354870805000123;1;81;0;0
354870805000124;1;98;0;2
354870805000125;1;140;0;0
354870805000126;1;113;0;0
354870805000127;1;200;0;0
354870805000128;1;88;0;1
354870805000129;1;116;0;0
354870805000130;1;89;0;0
354870805000131;1;181;1;0
354870805000132;1;172;0;0
354870805000133;1;143;0;0
354870805000134;1;114;0;0
354870805000135;1;132;0;0
354870805000136;1;73;0;0
354870805000137;1;122;0;0
354870805000138;1;120;0;0
354870805000139;1;25;0;0
354870805000140;1;116;0;0
354870805000141;1;88;0;0
354870805000142;1;71;0;0
354870805000143;1;170;0;0
354870805000144;1;113;0;0
354870805000145;1;68;0;0
354870805000146;1;96;0;0
354870805000147;1;38;0;0
354870805000148;1;89;0;0
354870805000149;1;124;0;0
354870805000150;1;107;0;0
354870805000151;1;224;0;0
354870805000152;1;203;1;0
354870805000153;1;100;0;0
354870805000154;1;82;0;0
354870805000155;1;58;0;0
354870805000156;1;55;0;0
354870805000157;1;108;0;0
354870805000158;1;66;0;0
354870805000159;1;174;0;0
354870805000160;1;114;0;0
354870805000161;1;54;0;0
354870805000162;1;59;0;0
354870805000163;1;68;0;0
354870805000164;1;93;0;0
354870805000165;1;30;0;0
354870805000166;1;110;0;0
354870805000167;1;55;0;0
354870805000168;1;70;0;1
354870805000169;1;79;0;0
354870805000170;1;69;0;0
354870805000171;1;57;0;0
354870805000172;1;67;0;0
354870805000173;1;69;0;0
354870805000174;1;35;0;0
354870805000175;1;31;0;0
354870805000176;1;74;0;0
354870805000177;1;113;0;0
354870805000178;1;64;0;0
354870805000179;1;167;0;0
354870805000180;1;393;1;0
354870805000181;1;139;0;1
354870805000182;1;92;0;2
354870805000183;1;120;1;0
354870805000185;1;12;0;0
354870805000186;1;56;0;0
354870805000187;1;80;0;0
354870805000188;1;89;0;0
354870805000189;1;37;0;0
354870805000190;1;95;0;0
354870805000191;1;157;0;0
354870805000192;1;92;0;0
354870805000193;1;183;0;0
354870805000194;1;33;0;0
354870805000195;1;59;0;0
354870805000196;1;58;0;0
354870805000197;1;58;0;0
354870805000198;1;56;0;0
354870805000199;1;50;0;0
354870805000200;1;45;0;0
354870805000201;1;99;0;0
354870805000202;1;30;0;0
354870805000203;1;53;0;0
354870805000204;1;74;1;0
354870805000205;1;61;0;0
354870805000206;1;56;0;0
354870805000207;1;65;0;0
354870805000208;1;130;0;0
354870805000209;1;70;0;0
354870805000210;1;70;0;0
354870805000211;1;104;1;0
354870805000212;1;61;0;0
354870805000213;1;99;0;0
354870805000214;1;84;0;0
354870805000215;1;56;0;1
354870805000216;1;42;0;0
354870805000217;1;67;0;1
354870805000218;1;80;0;0
354870805000219;1;85;0;0
354870805000220;1;79;0;0
354870805000221;1;63;0;0
354870805000222;1;43;0;0
354870805000223;1;68;0;0
354870805000224;1;67;0;0
354870805000225;1;48;0;0
354870805000226;1;51;0;1
354870805000227;1;81;0;0
354870805000228;1;1;X;X
354870805000229;1;22;X;X
354870805000230;1;51;0;0
354870805000231;1;80;0;0
354870805000232;1;73;0;0
354870805000233;1;68;0;0
354870805000235;1;81;0;0
354870805000236;1;124;0;0
354870805000237;1;63;0;0
354870805000238;1;70;0;0
354870805000239;1;27;0;0
354870805000240;1;29;0;0
354870805000241;1;61;0;0
354870805000242;1;114;0;0
354870805000243;1;75;0;0
354870805000244;1;84;0;0
354870805000245;1;98;0;0
354870805000246;1;167;1;0
354870805000247;1;110;0;0
354870805000248;1;110;1;0
354870805000249;1;31;0;0
354870805000250;1;56;0;0
354870805000251;1;71;0;0
354870805000252;1;85;0;0
354870805000253;1;59;0;0
354870805000254;1;58;0;0
354870805000255;1;84;0;0
354870805000256;1;57;0;0
354870805000257;1;49;0;0
354870805000258;1;93;0;0
354870805000259;1;81;0;0
354870805000260;1;99;0;0
354870805000261;1;63;0;0
354870805000262;1;53;0;0
354870805000263;1;49;0;0
354870805000264;1;41;0;0
354870805000265;1;33;0;0
354870805000266;1;125;0;0
354870805000267;1;169;0;0
354870805000268;1;217;0;0
354870805000269;1;177;0;0
354870805000270;1;247;0;0
354870805000271;1;210;0;0
354870805000272;1;146;0;0
354870805000273;1;89;0;0
354870805000274;1;37;0;0
354870805000275;1;80;0;0
354870805000276;1;112;0;0
354870805000277;1;64;0;0
354870805000278;1;79;0;0
354870805000279;1;71;0;0
354870805000280;1;117;0;0
354870805000281;1;45;0;0
354870805000282;1;86;0;0
354870805000283;1;75;0;0
354870805000284;1;52;0;0
354870805000285;1;57;0;0
354870805000286;1;39;0;0
354870805000287;1;45;0;0
354870805000288;1;41;0;0
354870805000289;1;75;0;0
354870805000290;1;24;0;1
354870805000291;1;57;0;0
354870805000292;1;33;0;0
354870805000293;1;5;0;0
354870805000294;1;69;0;0
354870805000295;1;71;0;0
354870805000296;1;77;0;0
354870805000297;1;52;0;0
354870805000298;1;130;2;1
354870805000299;1;39;0;0
354870805000300;1;58;0;0
354870805000301;1;87;0;0
354870805000302;1;30;0;0
354870805000303;1;44;0;0
354870805000304;1;54;0;0
354870805000305;1;26;0;0
354870805000306;1;51;0;0
354870805000307;1;61;0;0
354870805000308;1;42;0;0
354870805000309;1;16;0;0
354870805000310;1;71;1;0
354870805000311;1;39;0;0
354870805000312;1;36;0;0
354870805000313;1;44;0;0
354870805000314;1;69;0;0
354870805000315;1;40;0;0
354870805000316;1;61;0;0
354870805000317;1;77;0;0
354870805000318;1;70;0;0
354870805000319;1;67;0;0
354870805000320;1;32;0;0
354870805000321;1;48;0;0
354870805000322;1;92;0;0
354870805000323;1;86;0;0
354870805000324;1;70;0;0
354870805000325;1;116;0;0
354870805000326;1;78;0;0
354870805000327;1;71;0;0
354870805000328;1;64;0;0
354870805000329;1;84;0;0
354870805000330;1;61;0;0
354870805000331;1;35;0;0
354870805000332;1;73;0;0
354870805000333;1;75;0;0
354870805000334;1;76;0;0
354870805000335;1;46;0;0
354870805000336;1;43;0;0
354870805000337;1;44;0;1
354870805000338;1;69;0;0
354870805000339;1;61;0;0
354870805000340;1;147;0;0
354870805000341;1;77;0;0
354870805000342;1;77;0;0
354870805000343;1;106;0;0
354870805000344;1;106;0;0
354870805000345;1;82;0;0
354870805000346;1;118;0;0
354870805000347;1;68;0;0
354870805000348;1;87;0;0
354870805000349;1;36;0;0
354870805000350;1;49;0;0
354870805000351;1;20;0;0
354870805000352;1;20;0;0
354870805000353;1;60;0;0
354870805000354;1;100;0;0
354870805000355;1;91;0;0
354870805000356;1;63;1;2
354870805000357;1;136;0;0
354870805000358;1;34;0;0
354870805000359;1;71;0;1
354870805000360;1;32;1;0
354870805000361;1;153;0;0
354870805000362;1;267;0;0
354870805000363;1;187;0;0
354870805000364;1;83;0;0
354870805000365;1;142;0;0
354870805000366;1;64;0;0
354870805000367;1;49;0;0
354870805000368;1;124;0;0
354870805000369;1;108;0;0
354870805000370;1;57;0;0
354870805000371;1;78;0;0
354870805000372;1;22;0;0
354870805000373;1;110;0;0
354870805000374;1;142;0;0
354870805000375;1;67;0;0
354870805000376;1;231;1;0
354870805000377;1;78;0;0
354870805000378;1;74;0;0
354870805000379;1;24;0;0
354870805000380;1;220;0;0
354870805000381;1;102;0;0
354870805000382;1;85;0;0
354870805000383;1;165;0;4
354870805000384;1;79;0;1
354870805000385;1;124;0;0
354870805000386;1;107;0;0
354870805000387;1;179;0;0
354870805000388;1;221;0;0
354870805000389;1;185;0;0
354870805000390;1;197;0;0
354870805000391;1;228;0;0
354870805000392;1;166;0;0
354870805000393;1;168;0;0
354870805000394;1;245;0;0
354870805000395;1;130;0;0
354870805000396;1;136;0;0
354870805000397;1;218;0;0
354870805000398;1;119;0;0
354870805000399;1;196;0;26
354870805000400;1;207;0;0
354870805000401;1;366;0;3
354870805000402;1;230;0;0
354870805000403;1;177;0;0
354870805000404;1;177;0;0
354870805000405;1;137;0;1
354870805000406;1;101;0;0
354870805000407;1;125;0;0
354870805000408;1;148;0;11
354870805000409;1;133;0;0
354870805000410;1;77;0;0
354870805000411;1;101;0;0
354870805000412;1;70;0;0
354870805000413;1;106;0;0
354870805000414;1;154;0;0
354870805000415;1;164;0;0
354870805000416;1;156;0;0
354870805000417;1;159;0;0
354870805000418;1;144;0;0
354870805000419;1;124;0;0
354870805000420;1;131;0;0
354870805000421;1;219;0;0
354870805000422;1;173;0;0
354870805000423;1;139;0;0
354870805000424;1;42;0;0
354870805000425;1;177;1;0
354870805000426;1;208;0;0
354870805000427;1;199;0;0
354870805000428;1;183;0;0
354870805000429;1;155;0;0
354870805000430;1;255;0;0
354870805000431;1;226;0;0
354870805000432;1;250;0;0
354870805000433;1;285;0;1
354870805000434;1;184;0;0
354870805000435;1;198;0;5
354870805000436;1;178;0;0
354870805000437;2;111;3;1
354870805000438;1;111;0;0
354870805000439;1;294;1;0
354870805000440;1;118;0;0
354870805000441;1;206;0;0
354870805000442;1;57;0;0
354870805000443;1;256;0;2
354870805000445;1;137;0;0
354870805000446;1;171;0;0
354870805000447;1;281;0;0
354870805000448;1;115;0;0
354870805000449;1;147;0;0
354870805000450;1;316;0;11
354870805000451;1;122;0;0
354870805000452;1;66;0;0
354870805000453;1;141;0;0
354870805000454;1;149;0;0
354870805000455;1;73;0;0
354870805000456;1;84;0;0
354870805000457;2;279;0;0
354870805000458;1;91;0;0
354870805000459;1;131;0;0
354870805000460;1;99;0;0
354870805000461;1;50;0;0
354870805000462;1;130;0;0
354870805000463;1;67;0;0
354870805000464;1;93;0;0
354870805000465;1;88;0;0
354870805000466;1;121;0;0
354870805000467;1;15;0;0
354870805000468;1;95;1;0
354870805000469;1;203;0;1
354870805000470;2;31;0;0
354870805000471;2;71;0;0
354870805000472;1;119;0;0
354870805000473;2;187;0;0
354870805000474;1;262;1;0
354870805000475;1;197;0;0
354870805000476;1;164;0;1
354870805000477;1;190;1;0
354870805000478;1;250;0;0
354870805000479;1;207;0;0
354870805000480;1;181;0;0
354870805000481;1;142;1;0
354870805000482;1;94;0;0
354870805000483;1;70;0;0
354870805000484;2;97;0;0
354870805000485;1;186;0;0
354870805000486;1;163;0;0
354870805000487;2;114;0;0
354870805000488;2;167;0;0
354870805000489;1;175;0;0
354870805000490;1;145;0;0
354870805000491;1;160;0;0
354870805000492;1;126;0;0
354870805000493;2;106;0;0
354870805000494;1;95;0;0
354870805000495;1;69;0;0
354870805000496;1;227;0;0
354870805000497;1;124;0;0
354870805000498;1;185;0;2
354870805000499;1;106;0;0
354870805000500;1;185;0;0
354870805000501;1;107;0;0
354870805000502;1;108;0;0
354870805000503;1;124;0;0
354870805000504;1;137;0;0
354870805000505;1;80;0;0
354870805000506;1;241;0;0
354870805000507;1;128;0;0
354870805000508;1;62;0;0
354870805000509;1;50;0;0
354870805000510;1;153;0;0
354870805000511;1;101;0;0
354870805000512;1;145;0;0
354870805000513;1;146;0;0
354870805000514;1;206;0;0
354870805000515;1;278;0;0
354870805000516;1;94;0;0
354870805000517;1;103;0;0
354870805000518;1;102;0;0
354870805000519;1;101;0;0
354870805000520;1;188;0;1
354870805000521;1;116;0;0
354870805000522;1;13;0;0
354870805000523;1;63;0;0
354870805000524;1;64;0;0
354870805000525;1;0;0;0
354870805000526;1;150;0;0
354870805000527;1;125;0;0
354870805000528;1;86;0;0
354870805000529;1;57;0;0
354870805000530;1;139;0;0
354870805000531;1;50;0;0
354870805000532;1;63;0;0
354870805000533;1;57;0;0
354870805000534;1;89;0;0
354870805000535;1;99;0;1
354870805000536;1;86;0;0
354870805000537;1;53;0;0
354870805000538;1;205;0;0
354870805000539;1;149;0;0
354870805000540;1;207;0;0
354870805000541;1;89;0;0
354870805000542;1;141;0;0
354870805000543;1;82;0;0
354870805000544;1;142;0;0
354870805000545;1;85;0;2
354870805000546;1;162;0;0
354870805000547;1;181;0;0
354870805000548;1;133;0;2
354870805000549;1;81;0;0
354870805000550;1;159;0;0
354870805000551;1;74;0;0
354870805000552;1;157;0;0
354870805000553;1;78;0;0
354870805000554;1;122;0;0
354870805000555;2;323;0;0
354870805000556;1;169;0;0
354870805000557;1;218;1;0
354870805000558;1;267;0;0
354870805000559;1;157;0;1
354870805000560;1;86;0;0
354870805000561;1;55;0;0
354870805000562;1;182;1;0
354870805000563;1;111;0;0
354870805000564;1;123;0;0
354870805000565;1;68;0;0
354870805000566;1;111;0;0
354870805000567;1;152;0;0
354870805000568;1;140;0;0
354870805000569;1;155;1;0
354870805000570;1;56;0;0
354870805000571;1;182;2;0
354870805000572;1;187;0;0
354870805000573;1;232;0;0
354870805000574;1;259;0;0
354870805000575;1;163;0;0
354870805000576;2;237;0;0
354870805000577;1;84;0;0
354870805000578;1;181;1;0
354870805000579;1;120;0;0
354870805000580;1;192;0;0
354870805000581;1;157;0;0
354870805000582;1;321;2;0
354870805000583;1;261;0;0
354870805000584;1;107;0;0
354870805000585;1;131;0;0
354870805000586;1;169;0;0
354870805000587;1;135;2;0
354870805000588;1;77;0;0
354870805000589;1;134;0;0
354870805000590;1;154;0;0
354870805000591;1;178;0;0
354870805000592;1;159;0;0
354870805000593;1;132;0;0
354870805000594;1;155;0;0
354870805000595;1;95;0;0
354870805000596;1;171;0;0
354870805000597;1;333;0;0
354870805000598;1;315;0;3
354870805000599;1;137;0;0
354870805000600;1;168;0;1
354870805000601;1;242;0;0
354870805000602;1;239;0;0
354870805000603;1;151;0;0
354870805000604;1;140;0;0
354870805000605;1;132;0;0
354870805000606;1;101;0;0
354870805000607;1;123;1;0
354870805000608;1;99;0;0
354870805000609;1;37;0;0
354870805000610;1;65;1;0
354870805000611;1;312;1;0
354870805000612;1;118;0;0
354870805000613;1;89;0;1
354870805000614;1;193;0;0
354870805000615;1;164;0;0
354870805000616;2;233;0;0
354870805000617;2;14;0;0
354870805000618;2;315;0;0
354870805000619;1;49;0;0
354870805000620;1;146;0;0
354870805000621;1;79;0;0
354870805000622;1;144;0;0
354870805000623;2;67;0;0
354870805000624;1;56;0;0
354870805000625;2;348;0;0
354870805000626;1;232;0;0
354870805000627;1;183;0;0
354870805000628;1;84;0;0
354870805000629;1;109;0;0
354870805000630;1;129;0;0
354870805000631;1;133;0;0
354870805000632;1;70;0;0
354870805000633;1;64;0;0
354870805000634;1;21;0;0
354870805000635;1;224;0;0
354870805000640;1;289;0;0
354870805000641;1;89;0;0
354870805000642;1;184;0;0
354870805000643;1;79;0;0
354870805000644;1;73;0;0
354870805000645;1;89;0;0
354870805000646;1;73;0;0
354870805000647;1;76;0;0
354870805000648;1;41;1;0
354870805000649;1;149;0;0
354870805000650;1;64;0;0
354870805000651;1;85;0;0
354870805000652;1;110;0;0
354870805000653;1;117;0;0
354870805000654;1;59;0;0
354870805000655;1;76;0;0
354870805000656;1;70;0;0
354870805000657;1;68;0;0
354870805000658;1;78;0;0
354870805000659;1;144;0;0
354870805000660;1;111;0;0
354870805000661;1;195;0;0
354870805000662;1;170;0;0
354870805000663;1;99;0;0
354870805000664;1;102;0;0
354870805000665;1;109;0;0
354870805000666;1;100;0;0
354870805000667;1;49;0;0
354870805000668;1;109;0;0
354870805000669;1;64;0;0
354870805000670;1;54;0;0
354870805000671;1;58;0;0
354870805000672;1;86;0;0
354870805000673;1;59;0;0
354870805000674;1;98;0;0
354870805000675;1;197;1;0
354870805000676;1;89;0;0
354870805000677;1;39;0;0
354870805000678;1;171;0;0
354870805000679;1;87;0;0
354870805000680;1;69;0;0
354870805000681;1;64;0;0
354870805000682;1;82;0;0
354870805000683;1;90;0;0
354870805000684;1;35;3;0
354870805000685;1;95;0;0
354870805000686;1;11;0;0
354870805000687;1;67;0;0
354870805000688;1;96;0;0
354870805000689;1;109;0;0
354870805000690;1;27;0;0
354870805000691;1;43;0;0
354870805000692;1;75;0;0
