Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010
351880005000146;1;17;3;0;3;0;15;0;0;2;0
351880005000147;1;11;0;1;22;0;9;1;0;21;0
351880005000148;1;9;0;0;5;0;12;0;1;1;0
351880005000149;1;19;0;0;2;0;25;0;0;1;0
351880005000150;1;11;0;0;3;0;22;0;0;0;0
351880005000151;1;19;0;0;4;0;15;0;0;2;0
351880005000152;1;19;0;0;3;0;18;0;0;4;0
351880005000153;1;13;0;0;4;0;9;0;0;6;0
351880005000154;1;15;0;1;4;0;18;1;1;1;0
351880005000155;1;12;1;0;3;0;13;0;0;1;0
351880005000156;1;10;1;0;1;0;7;1;0;3;0
351880005000157;1;16;0;0;11;0;17;0;0;5;0
351880005000158;1;10;0;1;8;0;14;0;2;3;0
351880005000159;1;12;0;1;5;0;7;1;1;3;0
351880005000160;1;18;0;1;4;0;19;1;1;4;0
351880005000161;1;32;1;0;0;0;42;0;0;0;0
351880005000162;1;20;1;1;18;0;14;0;2;16;0
351880005000163;1;12;1;0;2;0;19;0;0;5;0
351880005000164;1;11;0;0;7;0;13;2;0;7;0
351880005000165;1;12;1;0;7;0;16;0;3;3;0
351880005000166;1;17;1;2;1;0;12;1;0;0;0
351880005000167;1;13;0;1;2;0;13;0;0;3;0
351880005000168;1;24;0;0;1;0;16;0;0;1;0
351880005000169;1;15;0;0;2;0;18;0;0;2;0
351880005000170;1;14;2;0;1;0;11;0;0;1;0
351880005000171;1;18;0;0;3;0;16;0;0;1;0
351880005000172;1;13;0;0;1;0;11;0;1;3;0
351880005000173;1;5;1;0;1;0;7;0;0;2;0
351880005000174;1;15;0;0;1;0;9;0;0;3;0
351880005000175;1;14;0;0;5;0;13;0;0;4;0
351880005000176;1;20;0;1;5;0;21;2;0;3;0
351880005000177;1;24;1;0;7;0;21;0;0;13;0
351880005000178;1;16;0;0;1;0;12;0;0;1;0
351880005000179;1;7;0;0;2;0;8;0;0;0;0
351880005000180;1;20;1;1;4;0;22;0;2;1;0
351880005000181;1;14;1;0;1;0;14;0;0;1;0
351880005000182;1;7;0;0;3;0;7;1;1;3;0
351880005000183;1;22;0;0;9;0;11;0;0;4;0
351880005000184;1;29;0;0;5;0;28;0;0;5;0
351880005000185;1;9;0;0;3;0;8;0;0;0;0
351880005000186;1;9;0;0;3;0;18;0;1;3;0
351880005000187;1;12;3;1;1;0;19;0;1;7;0
351880005000188;1;12;0;0;8;0;20;0;0;2;0
351880005000189;1;17;1;0;6;0;17;0;0;6;0
351880005000190;1;9;0;0;3;0;11;0;0;4;0
351880005000191;1;8;0;0;4;0;4;0;0;3;0
351880005000192;1;7;1;0;1;0;9;1;0;4;0
351880005000193;1;8;0;0;3;0;11;0;0;8;0
351880005000194;1;15;1;0;4;0;14;0;0;3;0
351880005000195;1;15;1;0;7;0;25;1;0;9;0
351880005000196;1;15;0;0;0;0;12;0;0;1;0
351880005000197;1;4;0;0;4;0;6;0;0;2;1
351880005000198;1;13;1;1;2;0;11;0;1;4;0
351880005000199;1;22;4;1;14;0;32;2;1;24;0
351880005000200;1;15;3;0;11;0;16;5;0;7;0
351880005000201;1;19;3;0;6;0;24;0;0;1;0
351880005000202;1;8;0;0;1;0;12;0;0;2;0
351880005000203;1;12;1;0;6;0;17;0;0;3;0
351880005000204;1;6;0;0;6;0;12;0;1;5;0
351880005000205;1;28;2;0;10;0;16;1;0;9;0
351880005000206;1;5;2;1;3;0;7;1;0;6;0
351880005000207;1;10;2;0;5;0;14;0;0;6;0
351880005000208;1;26;0;1;2;0;24;2;0;2;0
351880005000209;1;10;1;0;3;0;11;0;0;1;0
351880005000210;1;14;0;0;3;0;11;1;0;4;0
351880005000211;1;17;1;0;11;0;19;0;0;9;0
351880005000212;1;23;0;0;4;0;22;0;0;7;0
351880005000213;1;9;1;0;3;0;11;0;0;3;0
351880005000214;1;21;3;0;5;0;24;1;1;7;0
351880005000215;1;19;2;2;4;0;19;1;1;2;0
351880005000216;1;22;0;0;6;0;21;1;0;6;0
351880005000217;1;9;2;1;2;0;8;1;0;2;0
351880005000218;1;3;0;1;2;0;10;1;0;2;0
351880005000219;1;10;0;0;0;0;11;2;0;3;0
351880005000220;1;12;0;0;0;0;7;0;1;5;0
351880005000221;1;15;2;0;9;0;19;1;0;12;0
351880005000222;1;8;1;0;3;0;12;0;0;3;0
351880005000223;1;14;2;0;8;0;14;0;0;10;0
351880005000224;1;28;0;0;25;0;25;5;0;34;0
351880005000225;1;14;1;0;16;0;15;2;0;9;0
351880005000226;1;6;0;0;2;0;15;1;0;1;0
351880005000227;1;13;2;0;17;0;15;1;0;8;0
351880005000228;1;41;26;0;78;0;43;24;0;93;0
351880005000229;1;25;1;0;21;0;18;3;1;27;0
351880005000230;1;16;1;2;5;0;14;0;0;1;0
351880005000231;1;13;1;0;1;0;12;1;1;5;0
351880005000232;1;27;1;0;5;0;22;0;0;9;0
351880005000233;1;10;1;0;5;0;11;0;0;2;0
351880005000234;1;19;2;1;7;0;19;1;1;2;0
351880005000235;1;20;0;0;2;0;18;0;0;6;0
351880005000236;1;17;2;0;7;0;17;3;0;9;0
351880005000237;1;12;0;0;1;0;9;0;0;4;0
351880005000238;1;34;0;0;2;0;22;0;0;0;0
351880005000239;1;23;0;0;2;0;21;0;0;5;0
351880005000240;1;13;0;0;5;0;22;1;0;3;0
351880005000241;1;16;4;0;3;0;17;2;0;7;0
351880005000242;1;8;0;0;3;0;8;0;0;1;0
351880005000243;1;9;0;0;2;0;10;0;0;4;0
351880005000244;1;14;0;0;1;0;20;0;0;7;0
351880005000245;1;18;0;1;1;0;23;0;1;2;0
351880005000246;1;42;0;0;2;0;29;0;0;7;0
351880005000247;1;20;1;0;3;0;16;0;0;1;0
351880005000248;1;23;1;0;3;0;19;0;0;5;0
351880005000249;1;8;1;0;3;0;12;0;0;0;0
351880005000250;1;18;3;0;2;0;17;3;1;7;0
351880005000251;1;12;0;0;4;0;16;0;0;5;0
351880005000252;1;12;0;0;4;0;18;3;0;2;0
351880005000253;1;14;2;0;8;0;26;2;1;3;0
351880005000254;1;18;0;0;0;0;7;0;0;1;0
351880005000255;1;5;0;0;2;0;14;2;0;1;0
351880005000256;1;5;0;0;5;0;6;0;0;3;0
351880005000257;1;29;1;0;3;0;18;0;0;7;0
351880005000258;1;23;1;1;4;0;19;2;0;10;0
351880005000259;1;17;1;0;6;0;10;0;0;10;0
351880005000260;1;14;1;0;2;0;11;1;0;5;0
351880005000261;1;18;0;0;0;0;28;0;0;0;0
351880005000262;1;14;0;0;2;0;18;1;0;3;0
351880005000263;1;44;1;0;2;0;48;0;0;3;0
351880005000264;1;13;0;0;0;0;13;0;0;0;0
351880005000265;1;10;0;0;2;0;8;0;1;1;0
351880005000266;1;76;0;0;1;0;93;1;0;7;0
351880005000267;1;19;0;0;5;0;19;0;0;3;0
351880005000268;1;12;1;0;1;0;9;0;0;4;0
351880005000269;1;21;0;0;6;0;18;0;0;3;0
351880005000270;1;16;2;0;2;0;13;1;0;5;0
351880005000271;1;25;0;0;0;0;27;0;0;3;0
351880005000272;1;9;0;0;1;0;10;0;0;0;0
351880005000273;1;20;0;0;0;0;23;0;0;0;0
351880005000274;1;13;2;2;1;0;13;0;1;2;0
351880005000275;1;21;0;0;18;0;9;0;0;18;0
351880005000276;1;20;0;0;1;0;13;1;0;1;0
351880005000277;1;21;0;0;2;0;20;0;1;7;0
351880005000278;1;13;0;0;0;0;11;0;0;0;0
351880005000279;1;18;0;0;0;0;11;0;0;1;0
351880005000280;1;18;0;0;0;0;16;0;0;2;0
351880005000281;1;10;0;0;1;0;15;0;0;1;0
351880005000282;1;16;0;0;1;0;34;0;2;2;0
351880005000283;1;10;0;0;0;0;12;2;0;2;0
351880005000284;1;16;0;0;1;0;5;0;0;1;0
351880005000285;1;16;0;1;7;0;19;0;0;3;0
351880005000286;1;15;0;0;4;0;7;0;0;8;0
351880005000287;1;14;0;0;2;0;11;0;0;1;0
351880005000288;1;8;0;0;3;0;8;0;0;6;0
351880005000289;1;17;1;0;4;0;11;1;0;3;0
351880005000290;1;19;0;1;4;0;17;1;0;2;0
351880005000291;1;9;0;1;2;0;8;0;0;1;0
351880005000292;1;27;1;0;11;0;28;0;0;8;0
351880005000293;1;20;0;0;10;0;15;1;0;12;0
351880005000294;1;5;0;0;5;0;10;0;0;3;0
351880005000295;1;13;1;0;7;0;27;4;0;4;0
351880005000296;1;14;1;0;2;0;16;0;0;4;0
351880005000297;1;22;1;0;7;0;27;1;0;6;0
351880005000298;1;29;0;0;7;0;28;0;0;6;0
351880005000299;1;17;1;0;4;0;20;1;0;10;0
351880005000300;1;10;2;0;11;0;22;3;0;7;0
351880005000301;1;20;0;1;5;0;9;0;1;5;0
351880005000302;1;8;0;0;1;0;10;0;0;1;0
351880005000303;1;11;0;1;6;0;19;0;0;3;0
351880005000304;1;29;0;0;5;0;22;0;0;7;0
351880005000305;1;12;1;0;7;0;7;0;0;3;0
351880005000306;1;29;0;0;4;0;17;0;0;3;0
351880005000307;1;10;3;0;15;0;11;0;0;9;0
351880005000308;1;13;0;0;7;0;14;0;0;7;0
351880005000309;1;0;0;0;1;0;2;0;0;0;0
351880005000310;1;31;3;0;4;0;39;0;0;6;0
351880005000311;1;14;0;0;0;0;14;1;1;3;0
351880005000312;1;13;0;0;1;0;11;0;0;1;0
351880005000313;1;15;0;0;7;0;22;0;0;5;0
351880005000314;1;12;1;0;5;0;7;1;0;3;0
351880005000315;1;7;0;0;7;0;19;0;1;10;0
351880005000316;1;9;0;0;3;0;8;0;0;4;0
351880005000317;1;17;1;0;0;0;13;0;0;3;0
351880005000318;1;23;0;0;5;0;17;2;0;3;0
351880005000319;1;19;0;0;8;0;23;1;0;3;0
351880005000320;1;14;0;0;8;0;7;0;0;11;0
351880005000321;1;12;0;0;6;0;15;0;0;10;0
351880005000322;1;13;1;0;10;0;9;1;0;7;0
351880005000323;1;13;0;0;4;0;10;0;0;6;0
351880005000324;1;14;0;0;12;0;20;3;0;5;0
351880005000325;1;18;1;0;9;0;12;1;0;2;0
351880005000326;1;22;2;0;8;0;16;2;0;8;0
351880005000327;1;17;1;0;3;0;12;0;0;8;0
351880005000328;1;13;0;2;4;0;11;0;0;0;0
351880005000329;1;19;1;1;9;0;16;0;0;10;0
351880005000330;1;13;1;1;9;0;25;1;0;2;0
351880005000331;1;13;1;0;1;0;11;0;0;4;0
351880005000332;1;12;0;0;2;0;11;0;1;0;0
351880005000333;1;17;0;1;3;0;14;0;0;3;0
351880005000334;1;6;0;1;1;0;7;0;1;3;0
351880005000335;1;26;0;0;7;0;16;0;3;2;0
351880005000336;1;20;0;0;3;0;20;1;0;5;0
351880005000337;1;14;0;1;0;0;10;0;1;0;0
351880005000338;1;8;1;1;6;0;9;0;0;3;0
351880005000339;1;7;1;1;4;0;21;0;1;0;0
351880005000340;1;16;0;0;1;0;20;0;0;3;0
351880005000341;1;14;0;0;3;0;12;0;0;4;0
351880005000342;1;14;2;0;30;0;22;3;0;16;0
351880005000343;1;11;0;0;14;0;8;0;0;9;0
351880005000344;1;13;1;0;5;0;6;0;0;4;0
351880005000345;1;13;0;0;4;0;9;0;0;7;0
351880005000346;1;18;0;0;4;0;22;1;0;5;0
351880005000347;1;7;1;0;1;0;15;0;0;4;0
351880005000348;1;9;0;0;5;0;14;0;0;3;0
351880005000349;1;11;1;0;4;0;3;0;0;2;0
351880005000350;1;12;1;0;5;0;11;1;0;7;0
351880005000351;1;12;2;0;13;0;24;3;1;22;0
351880005000352;1;17;1;0;2;0;19;0;0;3;0
351880005000353;1;20;2;0;5;0;7;0;0;7;0
351880005000354;1;17;0;0;4;0;14;1;0;2;0
351880005000355;1;16;1;0;4;0;10;1;1;5;0
351880005000356;1;13;0;0;14;0;8;0;1;15;0
351880005000357;1;17;1;0;16;0;26;0;0;5;0
351880005000358;1;20;2;0;6;0;19;0;0;9;0
351880005000359;1;23;0;0;11;1;16;0;0;10;1
351880005000360;1;25;0;1;3;0;12;0;0;5;0
351880005000361;1;29;1;0;14;0;24;1;0;8;0
351880005000362;1;6;0;0;8;0;4;0;0;6;0
351880005000363;1;28;0;0;8;0;25;0;1;2;0
351880005000364;1;13;1;0;2;0;13;1;1;2;0
351880005000365;1;8;0;0;2;0;6;0;0;1;0
351880005000366;1;20;0;2;6;0;15;1;1;3;0
351880005000367;1;22;0;0;8;0;22;2;0;7;0
351880005000368;1;7;0;0;0;0;2;0;0;1;0
351880005000369;1;17;2;0;7;0;14;0;0;9;0
351880005000370;1;10;0;0;14;0;9;1;0;10;0
351880005000371;1;13;1;0;4;0;8;1;0;5;0
351880005000372;1;18;9;0;3;0;24;3;1;7;0
351880005000373;1;30;0;0;29;0;21;0;0;21;0
351880005000374;1;14;0;0;12;0;12;1;0;14;0
351880005000375;1;17;1;0;19;0;17;0;0;19;0
351880005000376;1;22;0;0;13;0;14;0;0;16;0
351880005000377;1;34;1;0;24;0;28;1;0;20;0
351880005000378;1;28;0;0;14;0;22;2;0;20;0
351880005000379;1;43;2;0;15;0;42;4;0;14;1
351880005000380;1;17;2;0;8;0;15;1;0;5;0
351880005000381;1;39;2;0;14;0;40;2;0;11;0
351880005000382;1;20;1;0;5;0;10;0;1;4;0
351880005000383;1;9;0;0;1;0;17;0;0;3;0
351880005000384;1;16;1;0;13;1;11;0;1;7;1
351880005000385;1;12;0;0;6;0;15;0;0;7;0
351880005000386;1;19;1;0;21;0;21;0;1;18;0
351880005000387;1;23;2;1;10;1;18;0;0;10;0
351880005000388;1;14;1;0;3;0;15;0;0;4;0
351880005000389;1;9;1;0;8;0;10;2;0;16;0
351880005000390;1;23;0;0;5;0;17;1;0;5;0
351880005000391;1;42;3;0;15;0;34;4;0;15;0
351880005000392;1;18;1;0;3;0;12;0;0;6;0
351880005000393;1;16;1;0;2;0;12;1;0;4;0
351880005000394;1;27;0;0;5;0;16;0;0;2;0
351880005000395;1;27;1;1;6;0;21;0;0;5;0
351880005000396;1;20;1;0;18;0;28;1;0;12;0
351880005000397;1;9;3;1;2;0;13;2;0;5;0
351880005000398;1;6;0;0;12;0;13;0;0;5;0
351880005000399;1;16;0;0;9;0;17;0;0;9;0
351880005000400;1;29;2;0;9;0;22;3;0;11;0
351880005000401;1;11;0;0;3;0;8;0;0;5;0
351880005000402;1;19;0;0;9;0;22;2;0;6;0
351880005000403;1;10;2;0;7;0;6;1;0;5;0
351880005000404;1;11;0;0;5;0;8;2;0;6;0
351880005000405;1;11;0;0;10;0;11;1;1;10;0
351880005000406;1;12;2;0;15;0;11;1;0;12;0
351880005000407;1;12;0;0;5;0;5;0;0;3;0
351880005000408;1;13;0;0;4;0;18;0;0;2;0
351880005000409;1;15;0;0;6;0;26;1;0;15;0
351880005000410;1;13;0;0;18;0;16;0;0;14;0
351880005000411;1;23;1;0;9;0;19;1;0;7;0
351880005000412;1;18;1;0;6;0;8;1;0;10;0
351880005000413;1;18;3;0;15;0;23;3;0;23;0
351880005000414;1;15;0;0;4;0;9;0;0;3;0
351880005000415;1;14;1;0;10;0;12;0;0;10;0
351880005000416;1;8;1;0;4;0;7;0;0;5;0
351880005000417;1;18;0;1;14;0;22;1;3;16;0
351880005000418;1;2;0;1;6;0;15;0;0;5;0
351880005000419;1;9;1;0;18;0;11;4;1;11;0
351880005000420;1;7;1;0;4;0;11;1;0;6;0
351880005000421;1;14;1;0;1;0;22;3;0;8;0
351880005000422;1;7;0;0;5;0;12;0;0;1;0
351880005000423;1;11;2;0;5;0;17;0;0;0;0
351880005000424;1;24;2;0;2;0;16;0;0;6;0
351880005000425;1;28;0;0;3;0;22;0;0;1;0
351880005000426;1;7;0;1;3;0;16;1;0;4;0
351880005000427;1;17;3;1;8;0;11;1;0;8;0
351880005000428;1;26;3;0;5;0;22;2;0;8;0
351880005000429;1;9;3;0;2;0;8;0;0;4;0
351880005000430;1;29;0;0;3;0;34;0;0;2;0
351880005000431;1;13;1;0;3;0;14;0;0;3;0
351880005000432;1;22;1;1;12;0;10;3;0;9;0
351880005000433;1;25;2;1;6;0;18;0;2;8;0
351880005000434;1;10;0;0;3;0;13;0;0;6;0
351880005000435;1;28;0;0;8;0;19;2;0;5;0
351880005000436;1;18;0;0;2;0;10;0;1;8;0
351880005000437;1;9;2;0;5;0;17;0;0;8;0
351880005000438;1;15;0;0;5;0;9;1;0;7;0
351880005000439;1;11;1;1;3;0;9;0;0;3;0
351880005000440;1;17;2;0;6;0;15;0;1;4;0
351880005000441;1;11;1;0;6;0;10;0;0;4;0
351880005000442;1;23;1;0;1;0;18;0;0;7;0
351880005000443;1;9;2;0;5;0;14;0;0;5;0
351880005000444;1;15;1;0;21;0;9;0;0;9;0
351880005000445;1;19;0;0;9;0;13;2;0;7;0
351880005000446;1;23;0;0;10;0;26;0;0;8;0
351880005000447;1;20;2;1;16;0;11;1;0;7;0
351880005000448;1;16;0;0;13;0;18;0;0;12;0
351880005000449;1;17;0;0;15;0;16;1;0;10;0
351880005000450;1;31;1;0;12;0;26;1;0;12;0
351880005000451;1;14;1;0;4;0;15;0;0;6;0
351880005000452;1;14;1;0;4;0;19;1;0;5;0
351880005000453;1;10;0;2;4;0;14;1;0;5;0
351880005000454;1;23;1;0;7;0;14;0;0;5;0
351880005000455;1;17;0;0;9;0;11;0;1;6;0
351880005000456;1;11;1;2;3;0;14;1;0;6;0
351880005000457;1;12;2;0;8;0;15;1;0;7;0
351880005000458;1;17;1;0;25;0;26;1;1;21;0
351880005000459;1;17;1;0;9;0;19;0;0;17;0
351880005000460;1;10;0;0;5;0;9;1;0;2;0
351880005000461;1;11;1;0;20;0;11;1;0;18;0
351880005000462;1;20;0;0;10;0;10;0;0;7;0
351880005000463;1;17;0;0;16;0;18;1;1;12;0
351880005000464;1;6;0;0;3;0;4;0;0;3;0
351880005000465;1;5;1;0;6;0;11;0;0;15;0
351880005000466;1;18;0;1;6;1;20;2;0;6;0
351880005000467;1;7;1;1;4;0;5;0;1;0;0
351880005000468;1;2;1;0;0;0;3;0;0;0;0
351880005000469;1;8;0;0;4;0;13;0;0;7;0
351880005000470;1;13;0;0;6;0;11;1;0;4;0
351880005000471;1;18;2;0;4;0;21;2;0;1;0
351880005000472;1;26;0;0;1;0;16;2;1;1;0
351880005000473;1;15;3;0;11;0;18;5;0;13;0
351880005000474;1;10;2;0;9;0;8;1;0;7;0
351880005000475;1;14;1;0;13;0;13;2;0;11;0
351880005000476;1;9;0;0;7;0;6;0;0;4;0
351880005000477;1;8;0;0;8;0;4;0;0;15;0
351880005000478;1;7;0;0;2;0;8;3;0;3;0
351880005000479;1;34;1;1;23;0;29;2;1;18;0
351880005000480;1;17;0;0;9;0;13;2;0;9;0
351880005000481;1;4;0;0;5;0;10;0;0;4;0
351880005000482;1;9;0;0;6;0;12;0;0;5;0
351880005000483;1;18;0;0;13;0;17;0;0;9;0
351880005000484;1;15;1;0;14;0;11;3;0;5;0
351880005000485;1;13;0;0;4;0;10;0;0;8;0
351880005000486;1;11;0;1;2;0;9;0;1;5;0
351880005000487;1;21;0;0;3;0;15;1;0;7;0
351880005000488;1;17;1;0;8;0;25;2;0;8;0
351880005000489;1;18;0;0;3;0;15;1;0;1;0
351880005000490;1;6;0;1;4;0;10;0;1;4;0
351880005000491;1;13;0;0;5;0;10;1;0;6;0
351880005000492;1;17;1;0;2;0;9;0;0;1;0
351880005000493;1;7;0;0;2;0;9;0;0;3;0
351880005000494;1;2;0;0;3;0;10;0;0;4;0
351880005000495;1;7;3;0;14;0;14;5;0;19;0
351880005000496;1;10;0;0;1;0;23;0;0;3;0
351880005000497;1;10;0;0;2;0;9;0;0;3;0
351880005000498;1;11;0;1;2;0;13;0;2;4;0
351880005000499;1;18;1;1;1;0;21;0;1;0;0
351880005000500;1;22;0;1;2;0;16;0;1;6;0
351880005000501;1;17;0;0;6;0;11;0;0;0;0
351880005000502;1;11;0;0;1;0;5;0;0;1;0
351880005000503;1;10;0;1;2;0;12;0;0;3;0
351880005000504;1;14;1;0;4;0;9;0;0;2;0
351880005000505;1;12;0;0;0;0;9;1;0;1;0
351880005000506;1;13;0;0;3;0;9;0;1;1;0
351880005000507;1;7;1;0;1;0;5;0;0;3;0
351880005000508;1;6;0;0;2;0;9;1;3;4;0
351880005000509;1;11;1;1;3;0;11;1;1;4;0
351880005000510;1;13;0;1;1;0;10;2;1;2;0
351880005000511;1;12;1;1;2;0;9;0;1;3;0
351880005000512;1;8;1;0;2;0;17;0;0;0;0
351880005000513;1;7;0;1;0;0;9;0;0;2;0
351880005000514;1;12;0;1;4;0;12;0;1;2;0
351880005000515;1;10;0;2;5;0;11;1;0;4;0
351880005000516;1;11;1;0;3;0;5;1;1;5;0
351880005000517;1;14;2;0;12;0;18;2;0;9;0
351880005000518;1;14;2;0;9;0;20;0;0;7;0
351880005000519;1;12;1;0;5;0;10;1;1;7;0
351880005000520;1;12;1;0;0;0;11;2;0;3;0
351880005000521;1;12;X;X;X;X;X;X;X;X;X
351880005000522;1;10;1;0;10;0;7;2;0;4;0
351880005000523;1;0;X;X;X;X;X;X;X;X;X
351880005000524;1;12;0;0;5;0;10;3;0;2;0
351880005000525;1;18;0;0;2;0;17;0;0;8;0
351880005000526;1;11;0;0;5;0;10;0;0;6;0
351880005000527;1;14;0;1;3;0;14;0;1;8;0
351880005000528;1;16;0;0;7;0;8;0;0;16;0
351880005000529;1;17;1;0;26;0;13;4;0;23;0
351880005000530;1;6;0;0;5;0;7;0;0;7;0
351880005000531;1;16;0;0;6;0;6;0;0;5;0
351880005000532;1;12;0;0;1;0;15;0;0;0;0
351880005000533;1;13;0;0;2;0;14;0;1;1;0
351880005000534;1;8;0;1;3;0;17;2;0;4;0
351880005000535;1;20;1;0;8;0;9;1;2;4;0
351880005000536;1;43;0;0;10;0;34;0;2;14;0
351880005000537;1;2;0;0;6;0;4;0;0;6;0
351880005000538;1;19;3;0;44;0;22;4;0;44;0
351880005000539;1;0;0;0;1;0;0;0;0;0;0
351880005000540;1;0;0;0;0;0;0;0;0;0;0
351880005000541;1;1;0;0;1;0;2;0;0;0;0
351880005000542;1;0;0;0;0;0;0;0;0;0;0
351880005000543;1;21;0;0;9;0;31;1;0;3;0
351880005000544;1;19;1;0;6;0;6;0;0;4;0
351880005000545;1;16;0;0;4;0;24;3;0;6;0
351880005000546;1;33;0;0;9;0;37;1;0;6;0
351880005000547;1;30;0;0;6;0;25;0;0;9;0
351880005000548;1;23;1;0;8;0;26;0;0;12;0
351880005000549;1;18;0;1;5;0;23;1;0;12;0
351880005000550;1;24;0;0;9;0;25;3;0;15;0
351880005000551;1;25;0;1;8;0;14;2;0;5;0
351880005000552;1;31;0;0;9;0;22;1;0;15;0
351880005000553;1;24;2;0;12;0;37;2;0;11;0
351880005000554;1;20;0;0;15;0;24;0;0;9;0
351880005000555;1;20;1;0;8;0;27;1;0;16;0
351880005000556;1;23;0;0;12;0;29;1;0;5;0
351880005000557;1;14;0;0;14;0;19;3;0;4;0
351880005000558;1;30;0;0;9;0;37;1;0;7;0
351880005000559;1;26;0;0;9;0;15;0;1;8;0
351880005000560;1;19;3;1;5;0;21;1;0;6;0
351880005000561;1;20;1;0;9;0;22;1;0;11;0
351880005000562;1;31;4;0;15;0;19;0;0;18;0
351880005000563;1;24;2;1;10;0;31;2;0;11;0
351880005000564;1;33;2;0;4;0;24;8;1;7;0
351880005000565;1;8;1;0;7;0;13;0;0;7;0
351880005000566;1;29;0;2;11;0;14;2;0;17;0
351880005000567;1;20;2;0;6;0;22;0;0;5;0
351880005000568;1;16;0;0;13;0;25;2;0;13;0
351880005000569;1;8;0;0;8;0;8;0;0;7;0
351880005000570;1;23;3;0;4;0;16;3;0;7;0
351880005000571;1;12;0;0;8;0;17;0;0;3;0
351880005000572;1;15;1;1;9;0;18;1;0;8;0
351880005000573;1;16;0;0;4;0;9;0;0;2;0
351880005000574;1;25;1;0;11;0;22;1;0;19;0
351880005000575;1;3;0;0;5;0;9;1;0;5;0
351880005000576;1;27;2;0;6;0;28;0;0;11;0
351880005000577;1;9;0;0;5;0;9;1;0;1;0
351880005000578;1;22;1;0;13;0;29;4;0;12;0
351880005000579;1;21;2;0;13;0;17;2;0;14;0
351880005000580;1;28;0;0;6;0;24;1;0;8;0
351880005000581;1;16;1;0;6;0;18;0;0;8;0
351880005000582;1;20;0;0;10;0;23;0;0;14;0
351880005000583;1;13;0;0;10;0;18;0;0;13;0
351880005000584;1;17;1;0;32;0;16;0;0;19;0
351880005000585;1;28;0;0;11;0;28;1;0;8;0
351880005000586;1;21;5;0;14;0;34;3;0;9;0
351880005000587;1;26;0;0;13;0;20;1;0;12;0
351880005000588;1;19;2;0;11;0;15;1;0;9;0
351880005000589;1;26;3;0;25;0;26;1;0;23;0
351880005000590;1;9;0;0;10;0;13;2;0;6;0
351880005000591;1;18;0;0;5;0;13;0;1;2;0
351880005000592;1;27;2;0;21;0;23;5;0;9;0
351880005000593;1;23;0;0;8;0;27;0;0;15;0
351880005000594;1;14;1;0;2;0;17;0;0;6;0
351880005000595;1;15;1;0;10;0;15;0;0;16;0
351880005000596;1;23;3;1;22;0;26;3;0;18;0
351880005000597;1;7;0;0;9;0;11;0;0;9;0
351880005000598;1;7;1;0;18;0;5;4;0;11;0
351880005000599;1;11;3;0;17;1;13;1;0;7;0
351880005000600;1;12;3;0;23;0;23;2;0;27;0
351880005000601;1;42;3;0;24;1;44;0;0;25;0
351880005000602;1;35;3;0;8;0;28;0;0;12;0
351880005000603;1;18;0;0;10;0;13;0;0;8;0
351880005000604;1;25;1;0;11;0;20;0;0;13;0
351880005000605;1;20;3;1;28;0;15;3;0;16;0
351880005000606;1;28;0;1;9;0;17;1;0;18;0
351880005000607;1;17;0;0;9;0;17;0;0;8;0
351880005000608;1;38;0;0;18;0;28;1;0;14;0
351880005000609;1;21;5;0;1;0;16;0;0;1;0
351880005000610;1;9;2;0;8;0;11;1;0;13;0
351880005000611;1;10;3;0;10;0;6;2;0;10;0
351880005000612;1;26;2;0;28;0;16;1;0;25;0
351880005000613;1;15;1;0;10;0;22;2;0;11;0
351880005000614;1;19;0;0;12;0;16;0;0;8;0
351880005000615;1;24;0;0;10;0;19;1;0;13;0
351880005000616;1;19;1;0;13;0;20;2;0;14;0
351880005000617;1;11;0;0;4;0;8;0;0;8;0
351880005000618;1;28;0;0;10;0;26;1;0;7;0
351880005000619;1;11;0;0;21;0;14;0;0;16;0
351880005000620;1;7;1;0;6;0;14;0;0;8;0
351880005000621;1;17;3;1;16;0;14;4;0;13;0
351880005000622;1;10;0;0;9;0;21;0;0;11;0
351880005000623;1;8;1;0;17;0;10;1;0;12;0
351880005000624;1;18;0;0;21;0;22;0;0;17;0
351880005000625;1;23;2;0;15;0;17;3;0;15;0
351880005000626;1;14;2;0;7;0;14;1;1;10;0
351880005000627;1;15;3;0;13;0;14;4;0;9;0
351880005000628;1;16;0;0;9;0;20;1;0;17;0
351880005000629;1;17;0;0;13;0;16;0;0;9;0
351880005000630;1;13;6;0;21;0;21;2;0;16;0
351880005000631;1;17;0;0;17;0;15;0;0;13;0
351880005000632;1;24;0;3;17;0;23;1;1;33;0
351880005000633;1;16;0;1;30;0;25;0;0;19;0
351880005000634;1;10;6;0;20;0;11;8;0;12;0
351880005000635;1;23;2;0;9;0;16;0;0;14;0
351880005000636;1;32;1;0;20;0;21;0;2;10;0
351880005000637;1;16;1;0;9;0;15;1;0;6;0
351880005000638;1;25;1;0;11;0;23;2;0;13;0
351880005000639;1;23;0;0;16;0;16;0;0;8;0
351880005000640;1;0;X;X;X;X;X;X;X;X;X
351880005000641;1;14;1;0;24;0;23;2;0;14;0
351880005000642;1;22;2;0;15;0;26;2;0;26;0
351880005000643;1;22;0;0;8;0;24;0;1;6;0
