"","Região","Subsetor","Trabalhadores"
"12693","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12694","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12695","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12696","Oeste","Serviços médicos, odontológicos e veterinários",0
"12697","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12698","Oeste","Ensino",0
"12699","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12700","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12701","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12702","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12703","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12704","Oeste","Comércio atacadista",0
"12705","Oeste","Transportes e comunicaçoes",0
"12706","Oeste","Transportes e comunicaçoes",0
"12707","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12708","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12709","Oeste","Comércio varejista",0
"12710","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12711","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12712","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12713","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12714","Oeste","Comércio varejista",0
"12715","Oeste","Instituiçoes de crédito, seguros e capitalizaçao",0
"12716","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12717","Oeste","Transportes e comunicaçoes",0
"12718","Oeste","Ensino",0
"12719","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12720","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12721","Oeste","Comércio varejista",0
"12722","Oeste","Comércio atacadista",0
"12723","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12724","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12725","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12726","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12727","Oeste","Comércio atacadista",0
"12728","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12729","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12730","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12731","Oeste","Transportes e comunicaçoes",0
"12732","Oeste","Instituiçoes de crédito, seguros e capitalizaçao",0
"12733","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12734","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12735","Oeste","Construçao civil",0
"12736","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12737","Oeste","Comércio atacadista",0
"12738","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12739","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12740","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12741","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12742","Oeste","Comércio varejista",0
"12743","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12744","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12745","Oeste","Serviços médicos, odontológicos e veterinários",0
"12746","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12747","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12748","Oeste","Serviços médicos, odontológicos e veterinários",0
"12749","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12750","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12751","Oeste","Ensino",0
"12752","Oeste","Ensino",0
"12753","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12754","Oeste","Comércio atacadista",0
"12755","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12756","Oeste","Construçao civil",0
"12757","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12758","Oeste","Instituiçoes de crédito, seguros e capitalizaçao",0
"12759","Oeste","Construçao civil",0
"12760","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12761","Oeste","Serviços médicos, odontológicos e veterinários",0
"12762","Oeste","Construçao civil",0
"12763","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12764","Oeste","Comércio varejista",0
"12765","Oeste","Construçao civil",0
"12766","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12767","Oeste","Ensino",0
"12768","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12769","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12770","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12771","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12772","Oeste","Construçao civil",0
"12773","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12774","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12775","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12776","Oeste","Comércio varejista",0
"12777","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12778","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12779","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12780","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12781","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12782","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12783","Oeste","Serviços médicos, odontológicos e veterinários",0
"12784","Oeste","Comércio varejista",0
"12785","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12786","Oeste","Instituiçoes de crédito, seguros e capitalizaçao",0
"12787","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12788","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12789","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12790","Oeste","Serviços médicos, odontológicos e veterinários",0
"12791","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12792","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12793","Oeste","Comércio varejista",0
"12794","Oeste","Comércio varejista",0
"12795","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12796","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12797","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12798","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12799","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12800","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12801","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12802","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12803","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12804","Oeste","Comércio varejista",0
"12805","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12806","Oeste","Comércio atacadista",0
"12807","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12808","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12809","Oeste","Construçao civil",0
"12810","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12811","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12812","Oeste","Instituiçoes de crédito, seguros e capitalizaçao",0
"12813","Oeste","Comércio varejista",0
"12814","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12815","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12816","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12817","Oeste","Serviços médicos, odontológicos e veterinários",0
"12818","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12819","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12820","Oeste","Ensino",0
"12821","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12822","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12823","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12824","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12825","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12826","Oeste","Comércio atacadista",0
"12827","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12828","Oeste","Comércio atacadista",0
"12829","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12830","Oeste","Ensino",0
"12831","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12832","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12833","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12834","Oeste","Comércio atacadista",0
"12835","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12836","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12837","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12838","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12839","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12840","Oeste","Comércio atacadista",0
"12841","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12842","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12843","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12844","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12845","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12846","Oeste","Ensino",0
"12847","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12848","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12849","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12850","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12851","Oeste","Serviços médicos, odontológicos e veterinários",0
"12852","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12853","Oeste","Ensino",0
"12854","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12855","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12856","Oeste","Instituiçoes de crédito, seguros e capitalizaçao",0
"12857","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12858","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12859","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12860","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12861","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12862","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12863","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12864","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12865","Oeste","Serviços médicos, odontológicos e veterinários",0
"12866","Oeste","Construçao civil",0
"12867","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12868","Oeste","Comércio varejista",0
"12869","Oeste","Serviços médicos, odontológicos e veterinários",0
"12870","Oeste","Ensino",0
"12871","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12872","Oeste","Construçao civil",0
"12873","Oeste","Serviços médicos, odontológicos e veterinários",0
"12874","Oeste","Instituiçoes de crédito, seguros e capitalizaçao",0
"12875","Oeste","Serviços médicos, odontológicos e veterinários",0
"12876","Oeste","Comércio atacadista",0
"12877","Oeste","Comércio atacadista",0
"12878","Oeste","Ensino",0
"12879","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12880","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12881","Oeste","Construçao civil",0
"12882","Oeste","Serv. de alojamento, alimentaçao, reparaçao, manutençao, redaçao",0
"12883","Oeste","Transportes e comunicaçoes",0
"12884","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
"12885","Oeste","Com. e administraçao de imóveis, valores mobiliários, serv. Técnico",0
